#
#     connection.super.dat
#
#     connection table for Superkamiokande
#
#    1  serial cable number (1-11146)
#    2  PMT super module address
#    3  PMT super module sub-address
#    4  PMT super module serial number
#    5  PMT module serial number
#    6  hut number
#    7  TKO BOX number
#    8  TKO MA
#    9  ATM channel
#   10  HV value
#   11  PMT number
#
#   reviced on  9-MAR-1996
#
    9273 1TP3P5B   U      58     220   1   2  10   3    2060  JK6325
    9274 1TP3P5B   V      58     220   1   2  10   4    2030  EF6585
    9275 1TP3P5B   W      58     220   1   2  10   5    2200  GH6147
    9304 1TP3P5C   U      58     221   1   2  10   6    2100  EF6142
    9305 1TP3P5C   V      58     221   1   2  10   7    2050  EF6470
    9306 1TP3P5C   W      58     221   1   2  10   8    2000  EF6453
    9332 1TP3P5D   U      58     222   1   2  10   9    2260  EF6353
    9333 1TP3P5D   V      58     222   1   2  10  10    2000  EF6596
    9334 1TP3P5D   W      58     222   1   2  10  11    2100  EF6509
    9243 1TP4P5A   U      64     242   1   2  11   0    2040  LM7693
    9244 1TP4P5A   V      64     242   1   2  11   1    1830  LM7469
    9245 1TP4P5A   W      64     242   1   2  11   2    2070  LM7809
    9276 1TP4P5B   U      64     243   1   2  11   3    2160  LM7702
    9277 1TP4P5B   V      64     243   1   2  11   4    2150  LM7350
    9278 1TP4P5B   W      64     243   1   2  11   5    2100  LM7757
    9307 1TP4P5C   U      64     244   1   2  11   6    2160  LM7698
    9308 1TP4P5C   V      64     244   1   2  11   7    2240  LM7244
    9309 1TP4P5C   W      64     244   1   2  11   8    2300  AA8052
    9335 1TP4P5D   U      64     245   1   2  11   9    2000  AA8002
    9336 1TP4P5D   V      64     245   1   2  11  10    2080  AA8011
    9337 1TP4P5D   W      64     245   1   2  11  11    2090  LM7552
    8570 1TP8P1A   U      80     301   1   2  12   0    2200  AA8048
    8571 1TP8P1A   V      80     301   1   2  12   1    2100  LM7405
    8572 1TP8P1A   W      80     301   1   2  12   2    2040  LM7551
    8617 1TP8P1B   U      80     302   1   2  12   3    2080  LM7668
    8618 1TP8P1B   V      80     302   1   2  12   4    1960  LM7507
    8663 1TP8P1C   U      80     303   1   2  12   5    2160  LM7777
    8664 1TP8P1C   V      80     303   1   2  12   6    2100  LM7555
    8709 1TP8P1D   U      80     304   1   2  12   7    2200  LM7780
    8710 1TP8P1D   V      80     304   1   2  12   8    2060  LM7579
    8755 1TP8P2A   U      81     305   1   2  12   9    1930  LM7383
    8756 1TP8P2A   V      81     305   1   2  12  10    2170  LM7727
    8801 1TP8P2B   U      81     306   1   2  13   0    2270  LM7816
    8802 1TP8P2B   V      81     306   1   2  13   1    2300  LM7741
    8847 1TP8P2C   U      81     307   1   2  13   2    2030  LM7367
